"source_merchant_id","source_business_id","merchant_name","mcc","declared_expected_volume_band","declared_expected_ticket_band","onboarded_date","status","settlement_source_account_id","operating_hours_declared","outlet_count"
"MER-00909","BUS-00523","Lestari Niaga - Eating Places","5812","50M_250M","50K_250K","2023-08-25","ACTIVE","ACC-0012498","00:00-23:59","8"
"MER-00910","BUS-00901","Berkah Nusantara - Eating Places","5812","GT_1B","50K_250K","2023-07-14","ACTIVE","ACC-0012997","09:00-21:00","5"
"MER-00911","BUS-00763","Abadi Perkasa - Fast Food","5814","50M_250M","LT_50K","2023-09-05","ACTIVE","ACC-0012816","10:00-22:00","4"
"MER-00912","BUS-00364","Lestari Nusantara - Drug Stores","5912","50M_250M","50K_250K","2025-03-22","ACTIVE","ACC-0012288","10:00-22:00","8"
"MER-00913","BUS-00557","Lestari Logistik - Beauty Shops","7230","GT_1B","50K_250K","2025-01-08","ACTIVE","ACC-0012545","10:00-22:00","3"
"MER-00914","BUS-00675","Sinar Utama - Grocery Stores","5411","LT_50M","50K_250K","2024-04-25","ACTIVE","ACC-0012699","10:00-22:00","4"
"MER-00915","BUS-00220","Mandiri Bersama - Cosmetic Stores","5977","GT_1B","50K_250K","2023-10-25","ACTIVE","ACC-0012107","09:00-21:00","2"
"MER-00916","BUS-00916","Lestari Nusantara - Beauty Shops","7230","50M_250M","50K_250K","2023-06-23","ACTIVE","ACC-0013015","09:00-21:00","1"
"MER-00917","BUS-00655","Jaya Niaga - Eating Places","5812","50M_250M","50K_250K","2024-04-11","ACTIVE","ACC-0012673","08:00-17:00","4"
"MER-00918","BUS-00402","Maju Digital - Taxicabs and Limousines","4121","GT_1B","LT_50K","2024-11-29","ACTIVE","ACC-0012336","09:00-21:00","3"
"MER-00919","BUS-00189","Maju Utama - Precious Stones and Metals","5094","LT_50M","GT_1M","2025-06-14","ACTIVE","ACC-0012069","09:00-21:00","1"
"MER-00920","BUS-01134","Maju Utama - Fast Food","5814","GT_1B","LT_50K","2023-06-17","ACTIVE","ACC-0013293","09:00-21:00","8"
"MER-00921","BUS-00294","Sentosa Nusantara - Service Stations","5541","250M_1B","50K_250K","2023-11-12","ACTIVE","ACC-0012201","08:00-17:00","8"
"MER-00922","BUS-00403","Harapan Bersama - Eating Places","5812","250M_1B","50K_250K","2023-12-21","ACTIVE","ACC-0012337","10:00-22:00","1"
"MER-00923","BUS-00396","Cemerlang Utama - Department Stores","5311","GT_1B","250K_1M","2025-03-16","ACTIVE","ACC-0012328","09:00-21:00","10"
"MER-00924","BUS-01014","Lestari Bersama - Cosmetic Stores","5977","250M_1B","50K_250K","2023-04-16","ACTIVE","ACC-0013139","00:00-23:59","9"
"MER-00925","BUS-00603","Sentosa Perkasa - Misc Retail","5999","GT_1B","50K_250K","2023-03-11","ACTIVE","ACC-0012609","09:00-21:00","11"
"MER-00926","BUS-00511","Sinar Bersama - Utilities","4900","LT_50M","250K_1M","2025-05-10","ACTIVE","ACC-0012483","08:00-17:00","6"
"MER-00927","BUS-00992","Makmur Niaga - Hospitals","8062","LT_50M","250K_1M","2024-02-16","ACTIVE","ACC-0013110","09:00-21:00","4"
"MER-00928","BUS-00495","Harapan Niaga - Utilities","4900","GT_1B","250K_1M","2025-08-14","ACTIVE","ACC-0012463","09:00-21:00","10"
"MER-00929","BUS-00801","Lestari Bersama - Motion Picture Theatres","7832","50M_250M","50K_250K","2024-08-31","ACTIVE","ACC-0012864","00:00-23:59","11"
"MER-00930","BUS-01096","Berkah Digital - Colleges and Universities","8220","50M_250M","GT_1M","2023-01-02","ACTIVE","ACC-0013244","00:00-23:59","7"
"MER-00931","BUS-01024","Berkah Perkasa - Beauty Shops","7230","LT_50M","50K_250K","2024-06-04","ACTIVE","ACC-0013151","10:00-22:00","4"
"MER-00932","BUS-01119","Abadi Perkasa - Betting-adjacent (restricted)","7995","LT_50M","GT_1M","2025-02-21","ACTIVE","ACC-0013273","08:00-17:00","11"
"MER-00933","BUS-00379","Maju Nusantara - Utilities","4900","LT_50M","250K_1M","2023-04-14","ACTIVE","ACC-0012308","00:00-23:59","4"
"MER-00934","BUS-00987","Sentosa Nusantara - Electronics Stores","5732","LT_50M","GT_1M","2025-09-23","ACTIVE","ACC-0013105","08:00-17:00","9"
"MER-00935","BUS-00785","Abadi Logistik - Taxicabs and Limousines","4121","GT_1B","LT_50K","2025-10-22","ACTIVE","ACC-0012845","09:00-21:00","8"
"MER-00936","BUS-00251","Sinar Digital - Taxicabs and Limousines","4121","50M_250M","LT_50K","2025-03-23","ACTIVE","ACC-0012148","10:00-22:00","10"
"MER-00937","BUS-00753","Berkah Logistik - Quasi Cash","6051","LT_50M","GT_1M","2024-07-06","ACTIVE","ACC-0012802","08:00-17:00","7"
"MER-00938","BUS-00832","Sentosa Bersama - Computers and Peripherals","5045","50M_250M","GT_1M","2025-11-16","ACTIVE","ACC-0012905","00:00-23:59","3"
"MER-00939","BUS-01136","Cemerlang Utama - Department Stores","5311","250M_1B","250K_1M","2026-02-16","ACTIVE","ACC-0013295","08:00-17:00","11"
"MER-00940","BUS-00307","Abadi Bersama - Precious Stones and Metals","5094","250M_1B","GT_1M","2024-02-22","ACTIVE","ACC-0012217","08:00-17:00","1"
"MER-00941","BUS-00859","Maju Perkasa - Computers and Peripherals","5045","LT_50M","GT_1M","2024-04-09","ACTIVE","ACC-0012939","08:00-17:00","5"
"MER-00942","BUS-00369","Sinar Utama - Computer Network Services","4816","LT_50M","50K_250K","2024-06-17","ACTIVE","ACC-0012296","10:00-22:00","2"
"MER-00943","BUS-00464","Lestari Digital - Quasi Cash","6051","LT_50M","GT_1M","2024-03-14","ACTIVE","ACC-0012419","10:00-22:00","10"
"MER-00944","BUS-00219","Harapan Digital - Department Stores","5311","LT_50M","250K_1M","2025-12-11","ACTIVE","ACC-0012106","00:00-23:59","5"
"MER-00945","BUS-00224","Abadi Logistik - Drug Stores","5912","50M_250M","50K_250K","2023-11-17","ACTIVE","ACC-0012113","08:00-17:00","6"
"MER-00946","BUS-00830","Cemerlang Niaga - Drug Stores","5912","LT_50M","50K_250K","2026-01-27","ACTIVE","ACC-0012902","10:00-22:00","3"
"MER-00947","BUS-00482","Maju Bersama - Colleges and Universities","8220","50M_250M","GT_1M","2024-01-27","ACTIVE","ACC-0012445","10:00-22:00","1"
"MER-00948","BUS-00717","Makmur Niaga - Computers and Peripherals","5045","LT_50M","GT_1M","2025-01-22","ACTIVE","ACC-0012759","08:00-17:00","6"
"MER-00949","BUS-01109","Lestari Utama - Travel Agencies","4722","LT_50M","GT_1M","2024-07-29","ACTIVE","ACC-0013260","10:00-22:00","5"
"MER-00950","BUS-00061","Cemerlang Digital - Second Hand Stores","5933","50M_250M","50K_250K","2023-12-27","ACTIVE","ACC-0011905","08:00-17:00","5"
"MER-00951","BUS-00013","Maju Utama - Service Stations","5541","250M_1B","50K_250K","2025-03-04","ACTIVE","ACC-0011845","00:00-23:59","4"
"MER-00952","BUS-00942","Sinar Nusantara - Electronics Stores","5732","LT_50M","GT_1M","2024-02-05","ACTIVE","ACC-0013046","09:00-21:00","11"
"MER-00953","BUS-00164","Jaya Niaga - Family Clothing","5651","LT_50M","50K_250K","2025-12-17","ACTIVE","ACC-0012038","08:00-17:00","3"
"MER-00954","BUS-00144","Harapan Nusantara - Precious Stones and Metals","5094","GT_1B","GT_1M","2025-10-17","ACTIVE","ACC-0012009","09:00-21:00","10"
"MER-00955","BUS-00812","Cemerlang Utama - Fast Food","5814","LT_50M","LT_50K","2024-06-11","ACTIVE","ACC-0012877","00:00-23:59","3"
"MER-00956","BUS-00794","Lestari Perkasa - Eating Places","5812","LT_50M","50K_250K","2024-10-05","ACTIVE","ACC-0012856","08:00-17:00","8"
"MER-00957","BUS-00487","Abadi Bersama - Computer Network Services","4816","50M_250M","50K_250K","2024-06-10","ACTIVE","ACC-0012451","00:00-23:59","9"
"MER-00958","BUS-00734","Maju Logistik - Drug Stores","5912","250M_1B","50K_250K","2023-03-15","SUSPENDED","ACC-0012778","09:00-21:00","5"
"MER-00959","BUS-00975","Berkah Perkasa - Utilities","4900","LT_50M","250K_1M","2023-10-24","ACTIVE","ACC-0013087","00:00-23:59","11"
"MER-00960","BUS-00497","Jaya Bersama - Colleges and Universities","8220","GT_1B","GT_1M","2026-03-12","ACTIVE","ACC-0012465","08:00-17:00","6"
"MER-00961","BUS-01156","Jaya Nusantara - Utilities","4900","LT_50M","250K_1M","2024-07-12","ACTIVE","ACC-0013322","10:00-22:00","6"
"MER-00962","BUS-00374","Mandiri Utama - Taxicabs and Limousines","4121","250M_1B","LT_50K","2024-02-03","ACTIVE","ACC-0012302","10:00-22:00","1"
"MER-00963","BUS-01178","Sejahtera Utama - Taxicabs and Limousines","4121","50M_250M","LT_50K","2024-11-01","ACTIVE","ACC-0013353","09:00-21:00","7"
"MER-00964","BUS-01087","Sentosa Bersama - Department Stores","5311","50M_250M","250K_1M","2025-06-07","SUSPENDED","ACC-0013233","10:00-22:00","5"
"MER-00965","BUS-00998","Cemerlang Niaga - Grocery Stores","5411","50M_250M","50K_250K","2024-08-12","ACTIVE","ACC-0013118","09:00-21:00","2"
"MER-00966","BUS-00657","Sentosa Niaga - Eating Places","5812","50M_250M","50K_250K","2025-12-09","ACTIVE","ACC-0012677","09:00-21:00","9"
"MER-00967","BUS-00972","Cemerlang Perkasa - Electronics Stores","5732","GT_1B","GT_1M","2024-01-13","ACTIVE","ACC-0013083","10:00-22:00","1"
"MER-00968","BUS-00921","Makmur Logistik - Computers and Peripherals","5045","LT_50M","GT_1M","2026-02-03","ACTIVE","ACC-0013021","08:00-17:00","6"
"MER-00969","BUS-00372","Sentosa Bersama - Fast Food","5814","50M_250M","LT_50K","2024-07-25","ACTIVE","ACC-0012299","08:00-17:00","5"
"MER-00970","BUS-00021","Berkah Nusantara - Department Stores","5311","250M_1B","250K_1M","2023-07-22","ACTIVE","ACC-0011856","08:00-17:00","11"
"MER-00971","BUS-00614","Abadi Digital - Drug Stores","5912","GT_1B","50K_250K","2023-12-31","ACTIVE","ACC-0012621","08:00-17:00","4"
"MER-00972","BUS-01012","Sejahtera Logistik - Hospitals","8062","250M_1B","250K_1M","2026-01-19","SUSPENDED","ACC-0013137","00:00-23:59","8"
"MER-00973","BUS-00888","Makmur Utama - Travel Agencies","4722","GT_1B","GT_1M","2025-12-02","ACTIVE","ACC-0012979","00:00-23:59","9"
"MER-00974","BUS-00238","Sinar Perkasa - Lodging","7011","LT_50M","250K_1M","2025-01-17","ACTIVE","ACC-0012132","09:00-21:00","5"
"MER-00975","BUS-00228","Sejahtera Digital - Computer Network Services","4816","LT_50M","50K_250K","2024-03-28","ACTIVE","ACC-0012118","10:00-22:00","1"
"MER-00976","BUS-00241","Sejahtera Niaga - Precious Stones and Metals","5094","50M_250M","GT_1M","2025-06-06","ACTIVE","ACC-0012136","10:00-22:00","11"
"MER-00977","BUS-01040","Maju Logistik - Grocery Stores","5411","GT_1B","50K_250K","2023-07-29","SUSPENDED","ACC-0013169","10:00-22:00","10"
"MER-00978","BUS-01200","Sejahtera Bersama - Betting-adjacent (restricted)","7995","GT_1B","GT_1M","2023-11-16","ACTIVE","ACC-0013383","09:00-21:00","11"
"MER-00979","BUS-01055","Abadi Logistik - Hospitals","8062","250M_1B","250K_1M","2024-01-17","ACTIVE","ACC-0013190","09:00-21:00","11"
"MER-00980","BUS-00486","Sentosa Niaga - Precious Stones and Metals","5094","50M_250M","GT_1M","2024-01-03","ACTIVE","ACC-0012450","08:00-17:00","6"
"MER-00981","BUS-00563","Abadi Logistik - Cosmetic Stores","5977","LT_50M","50K_250K","2025-04-30","ACTIVE","ACC-0012553","08:00-17:00","11"
"MER-00982","BUS-00271","Sejahtera Perkasa - Eating Places","5812","250M_1B","50K_250K","2023-04-08","SUSPENDED","ACC-0012172","10:00-22:00","3"
"MER-00983","BUS-00883","Mandiri Nusantara - Service Stations","5541","50M_250M","50K_250K","2025-01-07","ACTIVE","ACC-0012971","00:00-23:59","8"
"MER-00984","BUS-01120","Sinar Niaga - Electronics Stores","5732","LT_50M","GT_1M","2023-09-09","ACTIVE","ACC-0013274","10:00-22:00","5"
"MER-00985","BUS-00588","Lestari Bersama - Fast Food","5814","250M_1B","LT_50K","2024-10-02","ACTIVE","ACC-0012587","10:00-22:00","11"
"MER-00986","BUS-00645","Makmur Bersama - Quasi Cash","6051","250M_1B","GT_1M","2025-12-05","ACTIVE","ACC-0012661","08:00-17:00","10"
"MER-00987","BUS-00627","Harapan Niaga - Fast Food","5814","LT_50M","LT_50K","2026-01-29","ACTIVE","ACC-0012639","00:00-23:59","2"
"MER-00988","BUS-00165","Jaya Niaga - Misc Retail","5999","LT_50M","50K_250K","2023-07-25","ACTIVE","ACC-0012039","08:00-17:00","3"
"MER-00989","BUS-01062","Abadi Logistik - Service Stations","5541","250M_1B","50K_250K","2024-02-16","ACTIVE","ACC-0013199","10:00-22:00","8"
"MER-00990","BUS-00059","Abadi Utama - Precious Stones and Metals","5094","LT_50M","GT_1M","2024-03-18","ACTIVE","ACC-0011903","09:00-21:00","7"
"MER-00991","BUS-00714","Berkah Niaga - Book Stores","5942","50M_250M","50K_250K","2026-02-18","ACTIVE","ACC-0012756","09:00-21:00","10"
"MER-00992","BUS-00722","Lestari Digital - Electronics Stores","5732","50M_250M","GT_1M","2023-01-23","ACTIVE","ACC-0012765","10:00-22:00","5"
"MER-00993","BUS-00566","Cemerlang Logistik - Electronics Stores","5732","250M_1B","GT_1M","2026-01-24","ACTIVE","ACC-0012558","08:00-17:00","9"
"MER-00994","BUS-00925","Maju Bersama - Fast Food","5814","50M_250M","LT_50K","2025-11-21","ACTIVE","ACC-0013025","09:00-21:00","9"
"MER-00995","BUS-00896","Lestari Nusantara - Grocery Stores","5411","LT_50M","50K_250K","2025-09-02","ACTIVE","ACC-0012990","09:00-21:00","10"
"MER-00996","BUS-01184","Lestari Nusantara - Service Stations","5541","50M_250M","50K_250K","2024-02-27","ACTIVE","ACC-0013360","09:00-21:00","2"
"MER-00997","BUS-00390","Harapan Digital - Drug Stores","5912","GT_1B","50K_250K","2025-11-12","ACTIVE","ACC-0012322","08:00-17:00","4"
"MER-00998","BUS-00839","Jaya Niaga - Computers and Peripherals","5045","LT_50M","GT_1M","2023-08-31","ACTIVE","ACC-0012915","00:00-23:59","9"
"MER-00999","BUS-01102","Jaya Perkasa - Quasi Cash","6051","250M_1B","GT_1M","2023-05-09","ACTIVE","ACC-0013253","00:00-23:59","10"
"MER-01000","BUS-00882","Abadi Perkasa - Eating Places","5812","50M_250M","50K_250K","2023-02-04","ACTIVE","ACC-0012970","08:00-17:00","8"
"MER-01001","BUS-01149","Jaya Nusantara - Computers and Peripherals","5045","250M_1B","GT_1M","2025-11-24","ACTIVE","ACC-0013312","00:00-23:59","11"
"MER-01002","BUS-00788","Makmur Utama - Computer Network Services","4816","50M_250M","50K_250K","2024-04-29","ACTIVE","ACC-0012849","09:00-21:00","2"
"MER-01003","BUS-00739","Berkah Digital - Betting-adjacent (restricted)","7995","50M_250M","GT_1M","2024-06-23","ACTIVE","ACC-0012784","09:00-21:00","5"
"MER-01004","BUS-00929","Berkah Logistik - Motion Picture Theatres","7832","LT_50M","50K_250K","2023-03-22","ACTIVE","ACC-0013030","10:00-22:00","2"
"MER-01005","BUS-00134","Mandiri Logistik - Beauty Shops","7230","50M_250M","50K_250K","2025-06-22","ACTIVE","ACC-0011997","09:00-21:00","8"
"MER-01006","BUS-00788","Makmur Utama - Second Hand Stores","5933","50M_250M","50K_250K","2024-01-26","ACTIVE","ACC-0012849","08:00-17:00","8"
"MER-01007","BUS-00578","Mandiri Bersama - Travel Agencies","4722","LT_50M","GT_1M","2024-10-30","ACTIVE","ACC-0012573","00:00-23:59","8"
"MER-01008","BUS-00613","Maju Niaga - Hospitals","8062","50M_250M","250K_1M","2023-12-14","ACTIVE","ACC-0012620","09:00-21:00","4"
"MER-01009","BUS-00683","Jaya Digital - Utilities","4900","LT_50M","250K_1M","2024-04-14","ACTIVE","ACC-0012711","09:00-21:00","4"
"MER-01010","BUS-00787","Mandiri Nusantara - Computers and Peripherals","5045","LT_50M","GT_1M","2025-11-26","ACTIVE","ACC-0012848","00:00-23:59","10"
"MER-01011","BUS-00025","Maju Digital - Motion Picture Theatres","7832","250M_1B","50K_250K","2023-12-05","ACTIVE","ACC-0011861","10:00-22:00","8"
"MER-01012","BUS-00874","Mandiri Utama - Travel Agencies","4722","GT_1B","GT_1M","2023-12-18","ACTIVE","ACC-0012960","00:00-23:59","5"
"MER-01013","BUS-00214","Berkah Perkasa - Eating Places","5812","250M_1B","50K_250K","2023-08-16","ACTIVE","ACC-0012100","09:00-21:00","10"
"MER-01014","BUS-00761","Sejahtera Bersama - Grocery Stores","5411","50M_250M","50K_250K","2025-06-21","ACTIVE","ACC-0012813","00:00-23:59","10"
"MER-01015","BUS-00981","Maju Digital - Electronics Stores","5732","250M_1B","GT_1M","2025-03-08","ACTIVE","ACC-0013097","10:00-22:00","10"
"MER-01016","BUS-00131","Jaya Nusantara - Hospitals","8062","LT_50M","250K_1M","2025-09-01","ACTIVE","ACC-0011993","09:00-21:00","8"
"MER-01017","BUS-00189","Maju Utama - Colleges and Universities","8220","GT_1B","GT_1M","2023-03-24","ACTIVE","ACC-0012069","08:00-17:00","10"
"MER-01018","BUS-00378","Sejahtera Utama - Utilities","4900","250M_1B","250K_1M","2025-01-01","ACTIVE","ACC-0012307","09:00-21:00","4"
"MER-01019","BUS-00041","Harapan Logistik - Beauty Shops","7230","GT_1B","50K_250K","2025-03-04","ACTIVE","ACC-0011881","09:00-21:00","6"
"MER-01020","BUS-00839","Jaya Niaga - Precious Stones and Metals","5094","50M_250M","GT_1M","2023-11-04","ACTIVE","ACC-0012915","08:00-17:00","8"
"MER-01021","BUS-00557","Lestari Logistik - Drug Stores","5912","250M_1B","50K_250K","2025-07-01","ACTIVE","ACC-0012545","08:00-17:00","10"
"MER-01022","BUS-00878","Cemerlang Utama - Book Stores","5942","50M_250M","50K_250K","2024-08-30","ACTIVE","ACC-0012965","08:00-17:00","9"
"MER-01023","BUS-00928","Berkah Perkasa - Cosmetic Stores","5977","LT_50M","50K_250K","2026-03-11","ACTIVE","ACC-0013028","10:00-22:00","11"
"MER-01024","BUS-00595","Sejahtera Bersama - Second Hand Stores","5933","50M_250M","50K_250K","2025-02-17","ACTIVE","ACC-0012598","09:00-21:00","10"
"MER-01025","BUS-00834","Lestari Perkasa - Misc Retail","5999","250M_1B","50K_250K","2024-05-26","ACTIVE","ACC-0012908","10:00-22:00","3"
"MER-01026","BUS-00165","Jaya Niaga - Colleges and Universities","8220","250M_1B","GT_1M","2023-08-31","ACTIVE","ACC-0012039","09:00-21:00","7"
"MER-01027","BUS-00814","Makmur Nusantara - Colleges and Universities","8220","250M_1B","GT_1M","2024-02-03","ACTIVE","ACC-0012879","00:00-23:59","7"
"MER-01028","BUS-00963","Makmur Utama - Cosmetic Stores","5977","250M_1B","50K_250K","2024-10-19","ACTIVE","ACC-0013073","00:00-23:59","6"
"MER-01029","BUS-01032","Maju Utama - Computer Network Services","4816","50M_250M","50K_250K","2024-08-06","ACTIVE","ACC-0013160","00:00-23:59","2"
"MER-01030","BUS-00253","Lestari Utama - Beauty Shops","7230","250M_1B","50K_250K","2025-07-13","SUSPENDED","ACC-0012150","08:00-17:00","3"
"MER-01031","BUS-00818","Maju Digital - Beauty Shops","7230","250M_1B","50K_250K","2023-07-19","ACTIVE","ACC-0012885","09:00-21:00","9"
"MER-01032","BUS-00205","Maju Niaga - Quasi Cash","6051","LT_50M","GT_1M","2024-04-03","ACTIVE","ACC-0012088","08:00-17:00","1"
"MER-01033","BUS-00352","Makmur Utama - Travel Agencies","4722","LT_50M","GT_1M","2024-06-06","ACTIVE","ACC-0012272","09:00-21:00","3"
"MER-01034","BUS-00788","Makmur Utama - Eating Places","5812","LT_50M","50K_250K","2024-08-12","ACTIVE","ACC-0012849","00:00-23:59","5"
"MER-01035","BUS-00200","Maju Digital - Utilities","4900","250M_1B","250K_1M","2024-12-22","ACTIVE","ACC-0012082","09:00-21:00","3"
"MER-01036","BUS-00083","Sejahtera Niaga - Travel Agencies","4722","250M_1B","GT_1M","2024-08-27","SUSPENDED","ACC-0011933","09:00-21:00","8"
"MER-01037","BUS-00491","Cemerlang Nusantara - Family Clothing","5651","GT_1B","50K_250K","2024-12-26","ACTIVE","ACC-0012457","08:00-17:00","3"
"MER-01038","BUS-00303","Berkah Logistik - Fast Food","5814","GT_1B","LT_50K","2023-01-25","ACTIVE","ACC-0012212","08:00-17:00","6"
"MER-01039","BUS-00689","Harapan Logistik - Computer Network Services","4816","LT_50M","50K_250K","2023-07-11","ACTIVE","ACC-0012722","09:00-21:00","10"
"MER-01040","BUS-00942","Sinar Nusantara - Service Stations","5541","GT_1B","50K_250K","2023-11-02","ACTIVE","ACC-0013046","10:00-22:00","3"
"MER-01041","BUS-01038","Berkah Bersama - Family Clothing","5651","250M_1B","50K_250K","2023-02-04","ACTIVE","ACC-0013167","00:00-23:59","5"
"MER-01042","BUS-00432","Sejahtera Bersama - Precious Stones and Metals","5094","250M_1B","GT_1M","2025-12-08","ACTIVE","ACC-0012377","08:00-17:00","5"
"MER-01043","BUS-00245","Abadi Logistik - Taxicabs and Limousines","4121","LT_50M","LT_50K","2023-04-14","ACTIVE","ACC-0012142","10:00-22:00","11"
"MER-01044","BUS-00869","Sejahtera Nusantara - Second Hand Stores","5933","GT_1B","50K_250K","2022-12-27","ACTIVE","ACC-0012953","08:00-17:00","5"
"MER-01045","BUS-00097","Sinar Digital - Hospitals","8062","GT_1B","250K_1M","2023-10-19","ACTIVE","ACC-0011952","08:00-17:00","11"
"MER-01046","BUS-00194","Maju Utama - Grocery Stores","5411","50M_250M","50K_250K","2022-12-19","ACTIVE","ACC-0012075","10:00-22:00","3"
"MER-01047","BUS-00071","Sentosa Logistik - Drug Stores","5912","GT_1B","50K_250K","2026-03-03","ACTIVE","ACC-0011916","10:00-22:00","8"
"MER-01048","BUS-00487","Abadi Bersama - Book Stores","5942","GT_1B","50K_250K","2026-01-25","ACTIVE","ACC-0012451","09:00-21:00","10"
"MER-01049","BUS-00085","Sejahtera Digital - Grocery Stores","5411","250M_1B","50K_250K","2025-04-29","ACTIVE","ACC-0011935","09:00-21:00","10"
"MER-01050","BUS-01135","Jaya Perkasa - Grocery Stores","5411","LT_50M","50K_250K","2024-02-19","ACTIVE","ACC-0013294","08:00-17:00","1"
"MER-01051","BUS-01184","Lestari Nusantara - Beauty Shops","7230","GT_1B","50K_250K","2024-11-10","ACTIVE","ACC-0013360","00:00-23:59","6"
"MER-01052","BUS-00643","Cemerlang Digital - Quasi Cash","6051","250M_1B","GT_1M","2026-02-15","ACTIVE","ACC-0012658","10:00-22:00","4"
"MER-01053","BUS-00250","Maju Niaga - Drug Stores","5912","LT_50M","50K_250K","2025-10-05","ACTIVE","ACC-0012147","09:00-21:00","5"
