"source_business_id","legal_name","trading_names","registration_number","registration_country","incorporation_date","industry_code","declared_turnover_band","address_line","city","province","postcode","country","contact_phone","contact_email","status"
"BUS-00759","Koperasi Mandiri Niaga","Mandiri Niaga","9951892589503","ID","2020-01-10","72619","300M_2_5B","Jl. Flamboyan No. 75","Palembang","Sumatera Selatan","30111","ID","+628991423294","bus-00759@surelsintetis.id","ACTIVE"
"BUS-00760","PT Jaya Perkasa","Jaya Perkasa","9994922284626","ID","2016-03-27","47469","300M_2_5B","Jl. Flamboyan No. 7","Denpasar","Bali","80111","ID","+628991780432","bus-00760@mailuji.example","ACTIVE"
"BUS-00761","Koperasi Sejahtera Bersama","Sejahtera Bersama","9963546742546","ID","2017-12-11","86392","2_5B_50B","Jl. Dahlia No. 128","Semarang","Jawa Tengah","50111","ID","+628999731032","bus-00761@demo.example","ACTIVE"
"BUS-00762","PT Abadi Bersama","Abadi Bersama","9952467367230","ID","2025-08-01","72531","GT_50B","Jl. Melati No. 101","Jakarta Pusat","DKI Jakarta","10110","ID","+628991309873","bus-00762@contoh.id","ACTIVE"
"BUS-00763","UD Abadi Perkasa","Abadi Perkasa","9911295587046","ID","2021-10-19","76609","LT_300M","Jl. Dahlia No. 9","Medan","Sumatera Utara","20111","ID","+628998929866","bus-00763@mailuji.example","ACTIVE"
"BUS-00764","UD Abadi Digital","Abadi Digital","9978747290209","ID","2015-04-23","28762","GT_50B","Jl. Mawar No. 151","Surabaya","Jawa Timur","60111","ID","+628994982374","bus-00764@mailuji.example","ACTIVE"
"BUS-00765","UD Jaya Nusantara","Jaya Nusantara","9912109087323","ID","2013-10-15","16047","2_5B_50B","Jl. Bougenville No. 232","Semarang","Jawa Tengah","50111","ID","+628991147083","bus-00765@surelsintetis.id","ACTIVE"
"BUS-00766","CV Abadi Perkasa","Abadi Perkasa","9967540267061","ID","2022-02-26","54844","GT_50B","Jl. Kenanga No. 17","Palembang","Sumatera Selatan","30111","ID","+628994896960","bus-00766@demo.example","ACTIVE"
"BUS-00767","Koperasi Lestari Perkasa","Lestari Perkasa","9924876193430","ID","2021-09-30","99690","GT_50B","Jl. Anggrek No. 163","Medan","Sumatera Utara","20111","ID","+628993837967","bus-00767@surelsintetis.id","ACTIVE"
"BUS-00768","Koperasi Sentosa Logistik","Sentosa Logistik","9999258866323","ID","2016-01-31","39262","300M_2_5B","Jl. Mawar No. 84","Semarang","Jawa Tengah","50111","ID","+628991909312","bus-00768@surelsintetis.id","ACTIVE"
"BUS-00769","UD Mandiri Logistik","Mandiri Logistik","9930210122937","ID","2024-07-01","57052","300M_2_5B","Jl. Kenanga No. 178","Jakarta Pusat","DKI Jakarta","10110","ID","+628996446718","bus-00769@mailuji.example","SUSPENDED"
"BUS-00770","Koperasi Maju Utama","Maju Utama","9999007760178","ID","2019-03-01","29737","300M_2_5B","Jl. Mawar No. 148","Palembang","Sumatera Selatan","30111","ID","+628991310433","bus-00770@surelsintetis.id","SUSPENDED"
"BUS-00771","PT Sejahtera Digital","Sejahtera Digital","9911723261098","ID","2019-04-23","73156","300M_2_5B","Jl. Kenanga No. 220","Makassar","Sulawesi Selatan","90111","ID","+628999830201","bus-00771@demo.example","ACTIVE"
"BUS-00772","CV Abadi Perkasa","Abadi Perkasa","9919093529301","ID","2019-04-17","88410","LT_300M","Jl. Flamboyan No. 128","Balikpapan","Kalimantan Timur","76111","ID","+628995576003","bus-00772@surelsintetis.id","ACTIVE"
"BUS-00773","Koperasi Sejahtera Bersama","Sejahtera Bersama","9943379299957","ID","2015-06-04","87820","LT_300M","Jl. Dahlia No. 200","Palembang","Sumatera Selatan","30111","ID","+628998880421","bus-00773@contoh.id","ACTIVE"
"BUS-00774","Koperasi Maju Perkasa","Maju Perkasa","9991347090995","ID","2013-08-17","55420","LT_300M","Jl. Dahlia No. 77","Semarang","Jawa Tengah","50111","ID","+628998217888","bus-00774@contoh.id","ACTIVE"
"BUS-00775","UD Sinar Bersama","Sinar Bersama","9965863785369","ID","2017-04-11","91856","LT_300M","Jl. Anggrek No. 118","Makassar","Sulawesi Selatan","90111","ID","+628992278589","bus-00775@surelsintetis.id","ACTIVE"
"BUS-00776","PT Mandiri Bersama","Mandiri Bersama","9988642217121","ID","2023-04-11","13705","2_5B_50B","Jl. Cempaka No. 54","Balikpapan","Kalimantan Timur","76111","ID","+628998641560","bus-00776@surelsintetis.id","ACTIVE"
"BUS-00777","CV Maju Utama","Maju Utama","9965889746618","ID","2023-02-20","24987","GT_50B","Jl. Melati No. 19","Makassar","Sulawesi Selatan","90111","ID","+628994701507","bus-00777@demo.example","ACTIVE"
"BUS-00778","CV Sejahtera Niaga","Sejahtera Niaga","9931462690563","ID","2025-07-25","27690","LT_300M","Jl. Dahlia No. 59","Jakarta Pusat","DKI Jakarta","10110","ID","+628997294710","bus-00778@mailuji.example","ACTIVE"
"BUS-00779","Koperasi Harapan Logistik","Harapan Logistik","9922001293201","ID","2017-10-24","23842","300M_2_5B","Jl. Anggrek No. 93","Palembang","Sumatera Selatan","30111","ID","+628994307069","bus-00779@contoh.id","ACTIVE"
"BUS-00780","UD Cemerlang Logistik","Cemerlang Logistik","9968058930591","ID","2015-03-11","50498","GT_50B","Jl. Teratai No. 167","Palembang","Sumatera Selatan","30111","ID","+628992592031","bus-00780@demo.example","ACTIVE"
"BUS-00781","Koperasi Lestari Logistik","Lestari Logistik","9955876756785","ID","2025-09-01","56507","2_5B_50B","Jl. Cempaka No. 112","Yogyakarta","DI Yogyakarta","55111","ID","+628998792611","bus-00781@surelsintetis.id","ACTIVE"
"BUS-00782","Koperasi Berkah Nusantara","Berkah Nusantara","9964467660093","ID","2016-06-22","92322","GT_50B","Jl. Dahlia No. 208","Denpasar","Bali","80111","ID","+628999474448","bus-00782@mailuji.example","ACTIVE"
"BUS-00783","Koperasi Cemerlang Bersama","Cemerlang Bersama","9937582931990","ID","2017-10-03","77695","2_5B_50B","Jl. Flamboyan No. 134","Medan","Sumatera Utara","20111","ID","+628993382354","bus-00783@surelsintetis.id","ACTIVE"
"BUS-00784","CV Sinar Nusantara","Sinar Nusantara","9944319079821","ID","2015-03-14","83177","300M_2_5B","Jl. Anggrek No. 142","Palembang","Sumatera Selatan","30111","ID","+628999764806","bus-00784@surelsintetis.id","ACTIVE"
"BUS-00785","CV Abadi Logistik","Abadi Logistik","9955477978869","ID","2022-10-05","55736","GT_50B","Jl. Dahlia No. 118","Palembang","Sumatera Selatan","30111","ID","+628993623901","bus-00785@surelsintetis.id","ACTIVE"
"BUS-00786","PT Jaya Logistik","Jaya Logistik","9911962952199","ID","2025-07-06","81608","300M_2_5B","Jl. Anggrek No. 162","Makassar","Sulawesi Selatan","90111","ID","+628999604114","bus-00786@mailuji.example","SUSPENDED"
"BUS-00787","UD Mandiri Nusantara","Mandiri Nusantara","9991505044293","ID","2024-10-09","35852","2_5B_50B","Jl. Flamboyan No. 11","Medan","Sumatera Utara","20111","ID","+628992396935","bus-00787@demo.example","ACTIVE"
"BUS-00788","UD Makmur Utama","Makmur Utama","9981080956077","ID","2019-10-18","98720","LT_300M","Jl. Flamboyan No. 67","Semarang","Jawa Tengah","50111","ID","+628995791358","bus-00788@demo.example","ACTIVE"
"BUS-00789","Koperasi Sentosa Logistik","Sentosa Logistik","9921274324652","ID","2017-04-29","83147","300M_2_5B","Jl. Cempaka No. 23","Makassar","Sulawesi Selatan","90111","ID","+628996287359","bus-00789@contoh.id","ACTIVE"
"BUS-00790","PT Cemerlang Logistik","Cemerlang Logistik","9999543623405","ID","2013-07-17","59350","300M_2_5B","Jl. Dahlia No. 14","Semarang","Jawa Tengah","50111","ID","+628997451423","bus-00790@contoh.id","ACTIVE"
"BUS-00791","Koperasi Maju Niaga","Maju Niaga","9981403059969","ID","2019-07-30","58317","GT_50B","Jl. Flamboyan No. 172","Bandung","Jawa Barat","40111","ID","+628993654640","bus-00791@surelsintetis.id","ACTIVE"
"BUS-00792","PT Mandiri Nusantara","Mandiri Nusantara","9960783496723","ID","2023-04-10","10964","LT_300M","Jl. Bougenville No. 191","Makassar","Sulawesi Selatan","90111","ID","+628995420656","bus-00792@surelsintetis.id","ACTIVE"
"BUS-00793","CV Makmur Nusantara","Makmur Nusantara","9954636265505","ID","2014-06-19","33550","300M_2_5B","Jl. Bougenville No. 64","Makassar","Sulawesi Selatan","90111","ID","+628992954112","bus-00793@contoh.id","ACTIVE"
"BUS-00794","Koperasi Lestari Perkasa","Lestari Perkasa","9983662566413","ID","2015-05-08","71775","GT_50B","Jl. Dahlia No. 37","Makassar","Sulawesi Selatan","90111","ID","+628998634013","bus-00794@surelsintetis.id","ACTIVE"
"BUS-00795","PT Jaya Logistik","Jaya Logistik","9927292547027","ID","2021-08-03","10087","300M_2_5B","Jl. Teratai No. 158","Medan","Sumatera Utara","20111","ID","+628997493561","bus-00795@contoh.id","ACTIVE"
"BUS-00796","UD Jaya Logistik","Jaya Logistik","9926145173162","ID","2016-09-15","47152","LT_300M","Jl. Kenanga No. 2","Palembang","Sumatera Selatan","30111","ID","+628998562191","bus-00796@mailuji.example","ACTIVE"
"BUS-00797","PT Cemerlang Niaga","Cemerlang Niaga","9911377987935","ID","2022-09-29","93005","GT_50B","Jl. Melati No. 85","Bandung","Jawa Barat","40111","ID","+628992417012","bus-00797@surelsintetis.id","ACTIVE"
"BUS-00798","Koperasi Sinar Bersama","Sinar Bersama","9961526545815","ID","2021-05-09","80562","GT_50B","Jl. Dahlia No. 142","Palembang","Sumatera Selatan","30111","ID","+628998336451","bus-00798@surelsintetis.id","ACTIVE"
"BUS-00799","PT Sinar Bersama","Sinar Bersama","9916337091696","ID","2012-09-10","11517","LT_300M","Jl. Bougenville No. 155","Bandung","Jawa Barat","40111","ID","+628992935580","bus-00799@surelsintetis.id","ACTIVE"
"BUS-00800","CV Sejahtera Logistik","Sejahtera Logistik","9981607313587","ID","2015-10-05","44653","LT_300M","Jl. Bougenville No. 178","Balikpapan","Kalimantan Timur","76111","ID","+628993319938","bus-00800@contoh.id","ACTIVE"
"BUS-00801","Koperasi Lestari Bersama","Lestari Bersama","9947169471975","ID","2013-03-03","33033","2_5B_50B","Jl. Flamboyan No. 43","Bandung","Jawa Barat","40111","ID","+628995132205","bus-00801@surelsintetis.id","ACTIVE"
"BUS-00802","PT Harapan Utama","Harapan Utama","9924427033813","ID","2020-08-12","25078","GT_50B","Jl. Anggrek No. 129","Medan","Sumatera Utara","20111","ID","+628992075976","bus-00802@surelsintetis.id","ACTIVE"
"BUS-00803","CV Makmur Logistik","Makmur Logistik","9930784388020","ID","2013-05-14","99409","300M_2_5B","Jl. Anggrek No. 184","Denpasar","Bali","80111","ID","+628992380728","bus-00803@demo.example","ACTIVE"
"BUS-00804","UD Berkah Perkasa","Berkah Perkasa","9924422101715","ID","2019-06-22","33122","300M_2_5B","Jl. Cempaka No. 34","Makassar","Sulawesi Selatan","90111","ID","+628995836591","bus-00804@mailuji.example","ACTIVE"
"BUS-00805","PT Maju Perkasa","Maju Perkasa","9925909252027","ID","2019-01-13","54289","GT_50B","Jl. Kenanga No. 83","Jakarta Pusat","DKI Jakarta","10110","ID","+628991002927","bus-00805@demo.example","ACTIVE"
"BUS-00806","PT Cemerlang Logistik","Cemerlang Logistik","9918763565225","ID","2013-03-29","91074","2_5B_50B","Jl. Mawar No. 191","Balikpapan","Kalimantan Timur","76111","ID","+628993450000","bus-00806@contoh.id","ACTIVE"
"BUS-00807","Koperasi Jaya Niaga","Jaya Niaga","9995700919507","ID","2013-03-03","76680","300M_2_5B","Jl. Dahlia No. 197","Makassar","Sulawesi Selatan","90111","ID","+628994084990","bus-00807@demo.example","ACTIVE"
"BUS-00808","Koperasi Abadi Niaga","Abadi Niaga","9944540607745","ID","2016-08-14","50158","300M_2_5B","Jl. Cempaka No. 165","Medan","Sumatera Utara","20111","ID","+628999926170","bus-00808@contoh.id","ACTIVE"
"BUS-00809","Koperasi Berkah Logistik","Berkah Logistik","9949058292808","ID","2013-07-28","56012","300M_2_5B","Jl. Mawar No. 25","Palembang","Sumatera Selatan","30111","ID","+628994540324","bus-00809@contoh.id","ACTIVE"
"BUS-00810","Koperasi Cemerlang Utama","Cemerlang Utama","9922110101963","ID","2017-05-17","21480","LT_300M","Jl. Flamboyan No. 209","Jakarta Pusat","DKI Jakarta","10110","ID","+628991441850","bus-00810@contoh.id","ACTIVE"
"BUS-00811","CV Harapan Logistik","Harapan Logistik","9994533035781","ID","2023-06-06","84143","300M_2_5B","Jl. Anggrek No. 73","Bandung","Jawa Barat","40111","ID","+628998764787","bus-00811@demo.example","ACTIVE"
"BUS-00812","UD Cemerlang Utama","Cemerlang Utama","9954947849138","ID","2024-11-09","73686","LT_300M","Jl. Cempaka No. 148","Denpasar","Bali","80111","ID","+628994609021","bus-00812@demo.example","ACTIVE"
"BUS-00813","UD Jaya Utama","Jaya Utama","9996914337069","ID","2013-07-08","57974","LT_300M","Jl. Mawar No. 165","Palembang","Sumatera Selatan","30111","ID","+628997004725","bus-00813@contoh.id","ACTIVE"
"BUS-00814","UD Makmur Nusantara","Makmur Nusantara","9968303873035","ID","2013-08-14","31229","2_5B_50B","Jl. Mawar No. 20","Bandung","Jawa Barat","40111","ID","+628997567510","bus-00814@contoh.id","ACTIVE"
"BUS-00815","UD Mandiri Utama","Mandiri Utama","9910528396835","ID","2017-12-07","79294","2_5B_50B","Jl. Mawar No. 48","Yogyakarta","DI Yogyakarta","55111","ID","+628996464993","bus-00815@surelsintetis.id","ACTIVE"
"BUS-00816","PT Sentosa Perkasa","Sentosa Perkasa","9918253852870","ID","2018-07-16","21793","GT_50B","Jl. Flamboyan No. 63","Yogyakarta","DI Yogyakarta","55111","ID","+628993956854","bus-00816@surelsintetis.id","ACTIVE"
"BUS-00817","Koperasi Makmur Perkasa","Makmur Perkasa","9978098096160","ID","2016-12-04","95006","300M_2_5B","Jl. Melati No. 222","Jakarta Pusat","DKI Jakarta","10110","ID","+628995450843","bus-00817@demo.example","ACTIVE"
"BUS-00818","PT Maju Digital","Maju Digital","9992333977065","ID","2020-02-27","56664","GT_50B","Jl. Kenanga No. 181","Bandung","Jawa Barat","40111","ID","+628992189974","bus-00818@mailuji.example","ACTIVE"
"BUS-00819","Koperasi Mandiri Niaga","Mandiri Niaga","9959185273624","ID","2020-08-05","36801","300M_2_5B","Jl. Anggrek No. 212","Surabaya","Jawa Timur","60111","ID","+628993323093","bus-00819@contoh.id","ACTIVE"
"BUS-00820","Koperasi Maju Utama","Maju Utama","9912602173896","ID","2019-07-07","96944","GT_50B","Jl. Bougenville No. 79","Denpasar","Bali","80111","ID","+628998648300","bus-00820@contoh.id","ACTIVE"
"BUS-00821","PT Jaya Bersama","Jaya Bersama","9963945621289","ID","2012-10-28","35895","GT_50B","Jl. Flamboyan No. 152","Jakarta Pusat","DKI Jakarta","10110","ID","+628999038532","bus-00821@contoh.id","ACTIVE"
"BUS-00822","CV Sejahtera Bersama","Sejahtera Bersama","9969589054045","ID","2015-06-02","42133","2_5B_50B","Jl. Kenanga No. 16","Denpasar","Bali","80111","ID","+628999319955","bus-00822@demo.example","ACTIVE"
"BUS-00823","PT Sentosa Logistik","Sentosa Logistik","9952647568819","ID","2023-06-30","81823","GT_50B","Jl. Flamboyan No. 20","Bandung","Jawa Barat","40111","ID","+628997893304","bus-00823@contoh.id","ACTIVE"
"BUS-00824","Koperasi Maju Utama","Maju Utama","9983869087662","ID","2025-04-10","74872","2_5B_50B","Jl. Mawar No. 236","Makassar","Sulawesi Selatan","90111","ID","+628993468448","bus-00824@contoh.id","ACTIVE"
"BUS-00825","UD Jaya Niaga","Jaya Niaga","9986104797038","ID","2019-01-13","96078","300M_2_5B","Jl. Cempaka No. 194","Makassar","Sulawesi Selatan","90111","ID","+628992015445","bus-00825@demo.example","ACTIVE"
"BUS-00826","CV Sentosa Bersama","Sentosa Bersama","9948624770669","ID","2015-03-21","34965","GT_50B","Jl. Bougenville No. 89","Makassar","Sulawesi Selatan","90111","ID","+628993314701","bus-00826@contoh.id","ACTIVE"
"BUS-00827","CV Sentosa Bersama","Sentosa Bersama","9990345976511","ID","2015-03-23","97810","2_5B_50B","Jl. Anggrek No. 32","Makassar","Sulawesi Selatan","90111","ID","+628996711720","bus-00827@surelsintetis.id","ACTIVE"
"BUS-00828","UD Lestari Utama","Lestari Utama","9973563616954","ID","2020-10-11","53131","GT_50B","Jl. Anggrek No. 25","Surabaya","Jawa Timur","60111","ID","+628992808520","bus-00828@contoh.id","ACTIVE"
"BUS-00829","Koperasi Sinar Digital","Sinar Digital","9985100543926","ID","2017-02-02","76182","2_5B_50B","Jl. Melati No. 197","Yogyakarta","DI Yogyakarta","55111","ID","+628991380399","bus-00829@demo.example","ACTIVE"
"BUS-00830","Koperasi Cemerlang Niaga","Cemerlang Niaga","9991387572447","ID","2024-02-21","13395","300M_2_5B","Jl. Anggrek No. 79","Semarang","Jawa Tengah","50111","ID","+628996695447","bus-00830@demo.example","ACTIVE"
"BUS-00831","Koperasi Harapan Utama","Harapan Utama","9929963613352","ID","2016-12-18","66199","2_5B_50B","Jl. Melati No. 137","Denpasar","Bali","80111","ID","+628996911658","bus-00831@surelsintetis.id","ACTIVE"
"BUS-00832","UD Sentosa Bersama","Sentosa Bersama","9953192560876","ID","2024-09-11","96920","LT_300M","Jl. Kenanga No. 212","Denpasar","Bali","80111","ID","+628996630814","bus-00832@demo.example","CLOSED"
"BUS-00833","CV Abadi Nusantara","Abadi Nusantara","9974360294733","ID","2013-09-27","93931","2_5B_50B","Jl. Cempaka No. 30","Balikpapan","Kalimantan Timur","76111","ID","+628994161227","bus-00833@demo.example","ACTIVE"
"BUS-00834","UD Lestari Perkasa","Lestari Perkasa","9963751483173","ID","2020-04-08","52729","2_5B_50B","Jl. Cempaka No. 55","Medan","Sumatera Utara","20111","ID","+628993801384","bus-00834@contoh.id","ACTIVE"
"BUS-00835","Koperasi Sentosa Digital","Sentosa Digital","9954191677265","ID","2020-11-30","62945","LT_300M","Jl. Flamboyan No. 11","Jakarta Pusat","DKI Jakarta","10110","ID","+628994573290","bus-00835@mailuji.example","ACTIVE"
"BUS-00836","CV Berkah Digital","Berkah Digital","9998381662656","ID","2023-07-04","20870","300M_2_5B","Jl. Bougenville No. 48","Jakarta Pusat","DKI Jakarta","10110","ID","+628993651129","bus-00836@demo.example","ACTIVE"
"BUS-00837","PT Berkah Nusantara","Berkah Nusantara","9997754348583","ID","2020-08-30","65424","2_5B_50B","Jl. Mawar No. 195","Medan","Sumatera Utara","20111","ID","+628996631071","bus-00837@contoh.id","ACTIVE"
"BUS-00838","UD Jaya Perkasa","Jaya Perkasa","9956271499910","ID","2022-10-26","79022","2_5B_50B","Jl. Kenanga No. 175","Yogyakarta","DI Yogyakarta","55111","ID","+628994426345","bus-00838@demo.example","ACTIVE"
"BUS-00839","UD Jaya Niaga","Jaya Niaga","9987277726255","ID","2024-09-02","58866","GT_50B","Jl. Mawar No. 134","Yogyakarta","DI Yogyakarta","55111","ID","+628999871957","bus-00839@contoh.id","ACTIVE"
"BUS-00840","Koperasi Sentosa Bersama","Sentosa Bersama","9995181136107","ID","2017-10-08","87058","300M_2_5B","Jl. Teratai No. 141","Surabaya","Jawa Timur","60111","ID","+628992776202","bus-00840@demo.example","ACTIVE"
"BUS-00841","UD Sentosa Logistik","Sentosa Logistik","9924697109589","ID","2021-12-28","12137","GT_50B","Jl. Melati No. 75","Denpasar","Bali","80111","ID","+628999489672","bus-00841@surelsintetis.id","ACTIVE"
"BUS-00842","UD Lestari Utama","Lestari Utama","9961359817674","ID","2016-10-06","28454","300M_2_5B","Jl. Mawar No. 58","Makassar","Sulawesi Selatan","90111","ID","+628999538896","bus-00842@surelsintetis.id","ACTIVE"
"BUS-00843","Koperasi Makmur Digital","Makmur Digital","9977404280534","ID","2017-12-30","64055","2_5B_50B","Jl. Flamboyan No. 44","Palembang","Sumatera Selatan","30111","ID","+628996138622","bus-00843@surelsintetis.id","ACTIVE"
"BUS-00844","UD Abadi Logistik","Abadi Logistik","9917001784466","ID","2021-08-10","68495","2_5B_50B","Jl. Teratai No. 85","Medan","Sumatera Utara","20111","ID","+628993018145","bus-00844@surelsintetis.id","CLOSED"
"BUS-00845","Koperasi Jaya Bersama","Jaya Bersama","9946289083692","ID","2014-01-07","40965","LT_300M","Jl. Cempaka No. 200","Bandung","Jawa Barat","40111","ID","+628993376682","bus-00845@contoh.id","ACTIVE"
"BUS-00846","PT Sentosa Digital","Sentosa Digital","9919293402567","ID","2021-06-16","78654","300M_2_5B","Jl. Melati No. 228","Surabaya","Jawa Timur","60111","ID","+628996134084","bus-00846@contoh.id","ACTIVE"
"BUS-00847","CV Maju Niaga","Maju Niaga","9983655015280","ID","2017-08-17","27096","2_5B_50B","Jl. Teratai No. 86","Semarang","Jawa Tengah","50111","ID","+628991874031","bus-00847@surelsintetis.id","ACTIVE"
"BUS-00848","PT Maju Perkasa","Maju Perkasa","9961705916592","ID","2014-04-15","34132","2_5B_50B","Jl. Mawar No. 99","Yogyakarta","DI Yogyakarta","55111","ID","+628995396298","bus-00848@surelsintetis.id","ACTIVE"
